addressFrom,addressTo,value
0x6c6bc977e13df9b0de53b251522280bb72383700,0xb2b8c9b5727dfa75d40f9dfce21db358e9e8dc21,0.0000000
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xbc25bb9e733afcdb42d31854d954c04cc967f9ca,0.0003443
0xd98379437d4d997cbf1ee7397b7b520eb6607f3e,0x28c6c06298d514db089934071355e5743bf21d60,0.0254153
0x2ba2ef7c669bb70291850f02f378a7fd0fdf3ae0,0xf76c5b19e86c256482f4aad1dae620a0c3ac0cd6,0.0012708
0x3fda25f27211a138adf211f4c060f2149674be6d,0x7f58b0421a29914c41fd13caa7a96d6a92384a0c,0.0023033
0x028c3fb49397a212f2fdbad62fb6b39c108e3349,0xf00e80f0de9aea0b33aa229a4014572777e422ee,0.0000243
0x6c6bc977e13df9b0de53b251522280bb72383700,0x5abc02bc74944c1b145d2c8813cfa22b53fdf91a,0.0000000
0xa16d58a4cd14e54dd95d979fb6c3ed0881dac887,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.0011845
0x10bf4eee91b88b1d350c56eee8686985e7d5cbaf,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.7713911
0x0be264522706c703a2c6ddb61488f309a510ea26,0x0be264522706c703a2c6ddb61488f309a510ea26,0.0001525
0x0fe269d6d9e04ecc659b6e3d582a7f35ce419e0f,0x961e503504c050a750ed670504cf5f5ffe716198,5.8455145
0x2837809fd68e4a4104af76bbec5b622b6146b2cb,0xc8046263d5b5544f6413a98b4693488499195a46,0.2538776
0x708df62d84a6ef2c327dc3ed82f2d9973da4b4ee,0xc71be003c65eb843f44f8b58995f7134487ecb9b,0.0025669
0x503828976d22510aad0201ac7ec88293211d23da,0x3eceda38bc4744a6930b297159ea625a782946a2,0.0026127
0x7b93564063caf61d4f312a88c607665b055e7f95,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0017037
0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0x451248229712d6f207ff9466d8d3a33cb59d103c,0.0027957
0x372ade773c9be6db0679620b902c6e83ed46fffa,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0139784
0x989273ec41274c4227bcb878c2c26fdd3afbe70d,0x84dc4d72475cb6978ab624a761957a7a467d454f,0.0889535
0x852750a04ba2a6e8c7c5dd8194287f51334d221c,0xf5b82280c6c8f717dbc03c34d8224273a529b8a9,0.0108925
0x7ee8ab2a8d890c000acc87bf6e22e2ad383e23ce,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.0052011
0x15e5b3f0e6a41fcba7300da74eec205a0921757e,0x27fd0857f0ef224097001e87e61026e39e1b04d1,0.0490745
0x7578677c420b5505cf2adf6abd3dc29e6268c5b4,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.0000000
0x6727727aa0500c08ebd5f60cd75421eafb5472ff,0x5ce9aea37210742e7a916bb2a6bd1f9fd458f262,0.0632840
0xa93eb5b410b651514a18724872306f5ce9928dde,0x6c85553e86609ba71f646bfdc506d65981a4a2d9,0.0000025
0x8e4e0257a4759559b4b1ac087fe8d80c63f20d19,0x9467e749e50576c9353e5c8c2792513a9baa3838,0.2541528
0xf5d9b0db68a97fa3a71bad22612d6cd26ff02860,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0.0000000
0xa0d3e44c50697939009627840c67baf761e2f07b,0xaaf5110db6e744ff70fb339de037b990a20bdace,0.0000000
0x3fda25f27211a138adf211f4c060f2149674be6d,0x0cefe050ff97872c4390bdf28cd87822185ab266,2.5414772
0xebde5370e718ef3240a1cf54112a8fe0d8cdee18,0x66c57bf505a85a74609d2c83e94aabb26d691e1f,0.0634319
0xa3b91a1f8f003dd44ff13c39a69d6c002efca4e4,0x85cb0bab616fe88a89a35080516a8928f38b518b,0.0050831
0x8f5004cd4c25fa6a3063c19426c7c406bb97b198,0x503828976d22510aad0201ac7ec88293211d23da,0.0044913
0xd8a0456d9fd37515b8e23ca179eeee60216ca092,0xee3b01b2debd3df95bf24d4aacf8e70373113315,0.0040769
0xa226b0069ea5a21a97d2e799c9746f25bd685fb3,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,0.0001512
0xed789379879c05bf371569e503db9ec378881076,0x20e3a9cf9f2d4773de24fb50b1eff25fed70acc3,0.0064841
0x2f0b23f53734252bda2277357e97e1517d6b042a,0x619d605095259559159562fb202ed1368ceea3b7,0.0006271
0x503828976d22510aad0201ac7ec88293211d23da,0x85a83e12a771f510139db6329e63100d150c2800,0.0013960
0x28c6c06298d514db089934071355e5743bf21d60,0x723e9afce9019d15a9d4bbef9159dd7d9e61da3a,0.0148679
0x0da7debf7da2a0f63e5feadca685b75d161214c2,0x0da7debf7da2a0f63e5feadca685b75d161214c2,1.7176985
0x6bd7f00fc00b547f4a7aad20f9a6511c8ae13087,0x463d5af1db349df0398f28414de486762dbb5dff,0.0048178
0xe19b0033b8f2c34ac5e59b5045929d10ef0ac35a,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,0.0090017
0x59a5208b32e627891c389ebafc644145224006e8,0xddf7d90ddc008c863583f0bc52e5db62b54c3c34,0.0570738
0xdb165deba3cf1b6cab45c357a66e09ba34866573,0x0000000000000000000000000000000000000000,0.0002621
0xb5c70431081136a4001df6b81f32095111877e01,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0.0001695
0xedcf354909dc19734bdc5b35f800238f592d5a92,0x06da0fd433c1a5d7a4faa01111c044910a184553,0.0000000
0x167a9333bf582556f35bd4d16a7e80e191aa6476,0x0a20d0ae6e240d4ef83d1e07c3c75b79cab860f1,0.0213488
0xf9268aab86c193feb628c43bc26b2aa8cc1c072b,0x8d049a3396028921ed49709e0fbc5c97bb5852a7,0.0096578
0x7c6ce24d013cd4ddf4c193ce318e3d5533a33f42,0x703b120f15ab77b986a24c6f9262364d02f9432f,0.0040812
0xa1ab7a4aa264745912db261536291336f7e543ac,0xdedca697e6d6b226e21a383f31f5c4fcea35d120,0.0173544
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0000000
0x3a4002a31d3cb8a9b08cf6a930bb89aba93a69d0,0x5d35eae52f932927cddea65c9212161fba01b453,0.0079319
0x953093be302581cb7a8b61f7db8b431b3788215b,0xbc847e6d8a47a47610a7c6f10ac8763a66cc8291,0.0508306
0x503828976d22510aad0201ac7ec88293211d23da,0xdc8dacc3fefe170cffe1855a3abfb0ceec947d01,0.2541528
0x6f06c652e20e07b8af11aafb74fc3b2a73409043,0x20c5114ca19254c368b9b1b0a76f4657eebcd51f,0.9943622
0x1485e9852ac841b52ed44d573036429504f4f602,0x9822c731b38009a05384ffd757c854f71ce751f9,0.7853244
0x8ec1d81d6b81ffe2c8d8b5d92df312dde559fecf,0x6bd7f00fc00b547f4a7aad20f9a6511c8ae13087,0.0004823
0x28e810d4b33ae24fe6f721a21e42230bcb019da1,0xe592427a0aece92de3edee1f18e0157c05861564,0.0000123
0x7a69c8f19879f0400bc9c542700f0ae5839f574c,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0021741
0xa5c12c5243993fc1c46b718b7f0e577361ddcdf5,0x28c6c06298d514db089934071355e5743bf21d60,0.0185566
0x0000000000000eb4ec62758aae93400b3e5f7f18,0x64a35e5b8bc5d3f2dd43d1d2c5c26d2e57d86bbe,0.0000056
0x07687e702b410fa43f4cb4af7fa097918ffd2730,0xcaf65bf85821e07e80665fa20976f20a043d4388,0.5066967
0x8013bbc0596116d682f7ec42b09b89d1ac7dadc6,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0000000
0x8822645150ae7e252c404381e07bc9c44552e9f5,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0003812
0xad7b6bf91b5ecc4a6f1257cd8bf2ba9670b512ea,0x795065dcc9f64b5614c407a6efdc400da6221fb0,0.0023729
0xc6d9998fea41f23d7e8bd6ed4e3a2df157f3d0e3,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0.0016364
0x9feb4539130a4820d389b0744e6bde456090805d,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.0000000
0xabea9132b05a70803a4e85094fd0e1800777fbef,0x4d4ac5a7672b6a409a3fe35314bf3ba8a670e32a,0.0000000
0x1ff5860306543acd0b0cf283fda56288441bf897,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0383201
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,0xcc5e699c4ce1453536fbeb6f52d403dc52c0c52e,0.0000000
0x80d63b12aecf8ae5884cbf1d3536bb0c5f612cfc,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0.2592359
0x503828976d22510aad0201ac7ec88293211d23da,0x62e8a030f78fa9596ab19a7ffd984feb30bc4750,0.0055538
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xd08d661e292002fbc7c151c97328df5b57bf2e99,0.5179947
0xc41e51b9688289b83dfdca4cc74c2b44f1e299c3,0x28c6c06298d514db089934071355e5743bf21d60,0.0237379
0x748ec2e752b038e5f3e69489833bd585ef49a92a,0x9081b50bad8beefac48cc616694c26b027c559bb,0.0069892
0x38ccd0f6b432750979ba0174d100d99763c943d6,0x28c6c06298d514db089934071355e5743bf21d60,1.9060879
0x6c6bc977e13df9b0de53b251522280bb72383700,0x9017d84d4af580bff21f6decfc467002e56e1fed,0.2284570
0x8909a04894c60d42e61e2f25ba4316332fe266dc,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0.0325215
0x8baf2957df45e2dcc82379554e5f8edcf900186d,0x503828976d22510aad0201ac7ec88293211d23da,0.0203767
0x7435d4ed587ac0d6a263cc06c07f5d4721405c34,0x5a1f27aabe7d944a03bf1102f28a2bb4f87c0486,0.0025415
0x764f2d4a12dc310ba34a359358bfd313b503cfd3,0x88341d1a8f672d2780c8dc725902aae72f143b0c,-0.0000000
0x8e43ff929f39f3559e419905171fcf5f9a9910bb,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.4386238
0xa3d57bc008e654c492ed6ba23f80ef75e7c40f12,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0000000
0x07f67cf4b8bfa3a1117cb802ccb9b54687c48047,0x6e16394cbf840fc599fa3d9e5d1e90949c32a4f5,0.0254153
0xc80d9914b222a972c60cd0265f34116f228e82ac,0xe1ab0442520d5b8bcf09317ad7e0c5bad5824fcd,0.0000000
0x503828976d22510aad0201ac7ec88293211d23da,0xa74774d8a6ac4b60bb1a4aedae84b3c056d7977c,0.0023888
0x762823730ca8bdb07ee4e7f1a8b6f15a5c44e1a4,0x28c6c06298d514db089934071355e5743bf21d60,0.0041743
0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,0xd3d7b1ceb661306ce3fa323230cfc695ebb8c842,0.0000417
0x2f0b23f53734252bda2277357e97e1517d6b042a,0x15a022872a011f6af4b834302ec9031e1f2149ae,0.0002540
0xf85c4c0881092bbe332d16f33b3abcefb278b2fc,0x7ee0333cff97e1f2244ed283c94d16d519825fd2,0.0023221
0xf015bede6e33d12b3f36dd99d0adba7a90086de2,0xb9fe9e7b26ac4b3da83ebc94e5dd87cad921f82b,2.5669433
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2c9f1781c775452962e96d7569869cf7b9f9b726,0.0990540
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x081f017bae9dd4ef8e675fbc133f0702ae860564,0.0063538
0x919fa96e88d67499339577fa202345436bcdaf79,0xe592427a0aece92de3edee1f18e0157c05861564,0.0000496
0xbfc4fbbec37c291aed1d14f02b5221d0be0fe8f1,0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,0.0001083
0x614d332fd594488ad3acc6d9c0a5833aa79c152d,0x5f65f7b609678448494de4c87521cdf6cef1e932,0.2057695
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x4e10847f6676d2e08c76d06ccc60f2f9cf6da62a,0.0190615
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,0xe3d012eb0dd4fe8e615a5b9d16253f00d966f8a7,0.0001740
0x285735b6b21b67f9c220f1fc5d5b2671699d4e11,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0.2795681
0x0000000000000000000000000000000000000000,0xee0b0271918ba62b939437af831efc689365112b,0.0050764
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0xa2f44be774761d9ae1fa94bd556afa77f1604e7f,0.0254153
0x13f7d4c6b2e378e41ab6b28c7aaa8242a9f1c622,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x16a9321babbf18dc21b0cbb5bdd3a7a4fa0db03d,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0001098
0x321d623278cd82535ca2c8371091a953ef7e63e8,0x8ea6ca02274e1b05b70c11058213adc667258c3d,0.0000000
0x4336ca911abc381d5d87202d9140062a2fec0fc4,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0435212
0xac95e9dec056835d88817a8a59a06b1667c515d7,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0.0392931
0x14f6329764ef48306f5c566873734d4ea3311cd1,0x6262998ced04146fa42253a5c0af90ca02dfd2a3,0.0006354
0x90ab3d9b07c0028ca8a547e4bf65d948df25721d,0x19a83c87a25643aa02342012fe6b9f1e439b6a36,0.1285486
0x1eac96544bbe2eda9b57d3a3ae71caa9fbca449c,0x503828976d22510aad0201ac7ec88293211d23da,0.0253825
0x92746f6425613774739b1ef5413a4d02c75ed738,0x28c6c06298d514db089934071355e5743bf21d60,0.0041750
0x29c4fd409c383786d782eadd582370ff0cff5e8c,0xd4a2bcfe77cdd013555fc0f1526d9b72bcd9d380,0.0254044
0xe045e8b8bc2df5645c503658ab0d5300064f5d9f,0x503828976d22510aad0201ac7ec88293211d23da,0.0095337
0x3a238952e78a3a9d6b43ea25d18cb44abf868644,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.2130315
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0x0ddcda72833e8cbc4f94c24bc7a1baf14853e76e,0.0392207
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x6bc0e6a5003d288f72451549bfcc5346bac9b4fe,0.0057319
0x72a2547d71ca2f1b49bf07f90a2d565f437e8768,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0609699
0xb4a36bd584e4cb984135abf095b20c1e26847119,0x9b8bccc1767d0a68a9e1a0c2135b68237075b853,0.0024369
0x503828976d22510aad0201ac7ec88293211d23da,0x67ed1348be3073687ed3e16c3b39ec5d64e89c1d,0.0000380
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xb1269f1b4f40acf73614a980cdec50195a529b13,0.0170963
0xbdba0618904358bb0d57d3a51accdb1b3ffeea63,0x20107991a7059c605aac6e81d267d281458298ac,0.0946973
0xd3e52099a6a48f132cb23b1364b7dee212d862f6,0x4372786312103f1d061a1208d97ac7b13a3e16ca,0.0517709
0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,0x3c5aac016ef2f178e8699d6208796a2d67557fe2,0.0275521
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3e83d43e17b566fc024c35e1df7aa2ca8a395903,0.0046960
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,0x9c156c1fecb7d321e7db759b71fb92ead3d0c381,0.0000003
0xb45b8570646d724139202175ae59a69e0febd750,0x28c6c06298d514db089934071355e5743bf21d60,0.0027414
0xc21d353ff4ee73c572425697f4f5aad2109fe35b,0xad0135af20fa82e106607257143d0060a7eb5cbf,16.7404283
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x5fc46715b33b3daeb4d09fe9bb5681b935de6422,0.0377833
0x1ff2875cd548eeae6d22f26bae2d72a50fd143c7,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0.3224844
0x503828976d22510aad0201ac7ec88293211d23da,0x6f20d5c58283009f4b7ed8d4cb490420b1bd6d53,0.0038085
0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,0xede2fafba9e23418485f49f052d0e1d332853e0f,0.0058963
0xea4d2e511595a97b1e03e6ed13ba7038f62f391c,0x9689a6e5f61e8c98d89378f45f487854a6ce9933,0.0005083
0x605188c45c6ef9491a093c5d1e84f7cd13b0971f,0xd9892d587391ad1a01a63fddea975d6fdb841839,0.0005538
0x473869d211a9364b13806b97882f741acc444295,0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,0.3253664
0x7fb8f436d5c6d16a9f20110443a315891baa3708,0x3bb3f0f17bd77fe351e72afeff3becd61d4441d8,0.0002796
0x6c6bc977e13df9b0de53b251522280bb72383700,0xc05f33c3812cb5af848b1956baecdf369324ed7f,0.0000000
0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,0xe913d1745324208d2e473a035509e9cc781be89c,1749.1923418
0x69e4f923709066afe565bb49d8bde69c79537831,0x34d035171a039020c024290c902d952dbc53256c,0.0019669
0x503828976d22510aad0201ac7ec88293211d23da,0xc638517090263e85394960ae3838dcc82e218f67,0.0002226
0x3236632d5a48dbf9f2f09c3cee3cb00e9545931a,0x5eb2d36a99b36ec0e7748ecdcf44e96bdd5a1818,0.0167797
0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0x83a9f3bd34fcf7bccf4eb030dc5245f2a4e0fad3,0.0071235
0x68a9517e54719a8f4b55759cda6e073d5d1d8618,0xc9f5296eb3ac266c94568d790b6e91eba7d76a11,0.0045408
0xee6aafd4014167aba4db8528d3f90e8605fa5cb3,0x28c6c06298d514db089934071355e5743bf21d60,0.0063538
0xad0135af20fa82e106607257143d0060a7eb5cbf,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.0707192
0x26503a11c5b1bf9d5298d3cd2f0e3a1e2993dad2,0x66c57bf505a85a74609d2c83e94aabb26d691e1f,0.2097225
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xb9f5e1d8b21dda2a2c0d52d56087b6c32295a591,1.4965182
0xce6900d875c7460ce6293c77f6070c98c5c3db9a,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.0000000
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xf1fc34357e3cd2a0b99caf909ad42d0dceb272ab,0.2126486
0xbc0ba8473db7503f7158e08f1f9a2d228338bc49,0x28c6c06298d514db089934071355e5743bf21d60,0.0044191
0x86bf06a62dbeba8c9461f528a7d1b0cacd292d24,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x799c1e1e55498fdeb4db8a8d42db7bea30f16b9d,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0.0139784
0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,0xb8704c80d5e691ab679959638f365ad36fff7739,0.0003303
0x60594a405d53811d3bc4766596efd80fd545a270,0x223940501369537458071bdbe9a5ed5c7cfff1b5,0.0000328
0x9a0f60ea2443e1641d1985ccb87b67b661fad5b0,0xca8172fdab2d544bb4f00ea2e7acd360821febb4,0.0513950
0xa25eb3c8d606de19028317efd9cb84e0248b34b9,0xc2d3d61f70b13d7b7ab894fc2e81515a62c0d271,0.0000000
0xbfdf9e5d831b31023e8f90da8b0390194d31cf2c,0x0000006daea1723962647b7e189d311d757fb793,0.0371651
0x66c57bf505a85a74609d2c83e94aabb26d691e1f,0xea12bcb53acafee05dc43135622bb3f0d96576b0,0.6862126
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xa873680e5cc100d8a1a975ffa2821ed3316ff490,0.0026686
0xfb3ed3b95a9a733f6efdbd15325a8d05a1cf7d52,0x28c6c06298d514db089934071355e5743bf21d60,0.0637594
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0120386
0xc5003f495a5072a81771ef8aa38c6302f45f0ace,0x7ca140c0085e867d7e8d9cb4fd09474b207417bb,0.0012708
0x503828976d22510aad0201ac7ec88293211d23da,0x2cf1ca279efc721f574f80e54ea6e34d9e28a282,0.0038085
0x6727727aa0500c08ebd5f60cd75421eafb5472ff,0x87b708c3ad6441b32aae2f4d806a965b85ce0a50,0.0102508
0xba504a79b653bebf2b8ee73712cdd48ff20dbe4e,0x503828976d22510aad0201ac7ec88293211d23da,0.1702853
0x0000000000000000000000000000000000000000,0x520577f7de103a77ca9118df63fb7bcb5637efe9,1.0166112
0x24251f327cad416393371350b7dd96380294a021,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.1977906
0xb507fbbaa0da1a39f22b986c2d4cb3b8084e8b94,0x77025d890a8a2091a5b3f22947f5b0c73e02d3ce,0.0002175
0xe1f5cdfffed40bcf6580e2a238dcb9fda845613f,0x498c5431eb517101582988fbb36431ddaac8f4b1,0.0000000
0x4e84ae3ffbb6090592cfcdf07506283313446d7a,0x6ae205c57d831b39404f0e449ee4107a2d4dfc85,0.3202325
0x7053ca718f913931fbf91d2820f4cc128aee4620,0x48990aec2582255e4f796dc9ab7f9bf05168e076,0.0025415
0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,0x251772c7705f79a98cfe0fd8b09c9a62a5fe25df,0.0000000
0x039d0102dc70e5c49b64075369c26c396e2e4c96,0x28c6c06298d514db089934071355e5743bf21d60,2.0030134
0xc1cf7bbc38e429afe5587c04e07d39a7fda9962b,0x28c6c06298d514db089934071355e5743bf21d60,0.0400735
0x2eefb13d6aa6de60f50e9b37f95b84d3a93dd08c,0x66c57bf505a85a74609d2c83e94aabb26d691e1f,0.3835928
0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x2ce29a3447109efdcdbc9d32c5f70234cd10a58e,0xd5365be0a2089af451017a2613c3c8f7adbd0a1f,0.1395737
0x259b0c2e045bcc60bfe546171260020382801953,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0002542
0x23b4483b7c551efa8955c7e35f8a5e38c6f1fe4a,0x135896de8421be2ec868e0b811006171d9df802a,1.8299002
0x7cf70ed6213f08b70316bd80f7c2dddc94e41ac5,0x56bd88e6c083f685e9830b5db49cc49d70f792a5,0.0000254
0x5a658178f0b8c5d6ae32bf38936c78c80a9912a0,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0.0010303
0xef7917514baa0cc6c70e3f7ca6746bdf73492d7c,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0000000
0xeb5c856921eec20f7f3bf10473e745b980f6a392,0xfb29523b91589a212e31e6b35136ec6a9018a22d,0.0254153
0x9c13b9c6bcc19ba14f309bf823304ad71c652211,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0.0001383
0xf13b67366120f41a56e5b5e3de64689673964cef,0x6c6bc977e13df9b0de53b251522280bb72383700,0.2293663
0x29687e2a2b38bbc1f4f9069f1f24f13a3c83d27d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.0127076
0xcfa022a8063f9b2fcd3186d13be353461c938ed6,0x9cd83be15a79646a3d22b81fc8ddf7b7240a62cb,0.3812292
0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,0x31336e935a73ce50d68e7c9f7bf3599307cf59f1,0.0035102
0x930af7923b8b5f8d3461ad1999ceeb8a62884b19,0xa79828df1850e8a3a3064576f380d90aecdd3359,3.2216734
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xddd4430d9ab92ec30c0fe5ef2e794ce3f8f797c3,0.0060921
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.2541528
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x52c1959ff09b8085d16c23b6f9e95d2b88028b95,0.0111827
0x60594a405d53811d3bc4766596efd80fd545a270,0xb8e52105a4b58943714dffbf79f8aee24b9f8d40,0.2650689
0x6c6bc977e13df9b0de53b251522280bb72383700,0x585eb56057437344f2af49d349c470b8b932a394,0.0354963
0x545ced340823445ed0f36613d9f28d914ea5592b,0x00caeeb1c4ab13ddf69ab1b5bf71c18123175c6d,0.0345176
0x30a933add6fd601d152aa4aaf7620b5e27e88888,0x000000000e3952882af02e7db0f3157bac7c6b51,0.0452443
0x6c6bc977e13df9b0de53b251522280bb72383700,0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,0.0000000
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xd9c55fb6873ab4463cb059b15243cfc46544c1cf,0.0024089
0x5e6b17b1922f95abfa2ffc235608ea30a4a24252,0x1824df8d751704fa10fa371d62a37f9b8772ab90,0.0974182
0x5301a9f8b18d7946014dc16dc91c214e636d6c8f,0xf04a5cc80b1e94c69b48f5ee68a08cd2f09a7c3e,0.0001398
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x5699f251705667e644df9a2444fc452dc2f21144,0.0116677
0x503828976d22510aad0201ac7ec88293211d23da,0x29042792d98a1c41a0a66bd0460d811f2a622a3c,0.0015041
0xda57009d183ff7e2a4da0f552a801ffd440a3e23,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0.7565142
0x369e9abc882d6eae78e84ad492a7baba4187561e,0xfcba3e75865d2d561be8d220616520c171f12851,0.4625327
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x6047862519d5aa5e8791bf23df50a1c2d9fbe84e,0.0429199
0xc21d353ff4ee73c572425697f4f5aad2109fe35b,0xa562a0db6892852acb01e1b360086a0a2ee93c9f,0.2284610
0x228cf3e9f351dd88af07c522544a4c8f49e43fac,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.0372899
0xcdc903632b212b00a0e7a679fbf41ae4bfac4b61,0xa68dc3fdbb269318fda4d3bdf63aca99f23e5c4c,0.0077060
0xaca7cc5123a03e2f416c2fc97ec91a505ae9f2c4,0x28c6c06298d514db089934071355e5743bf21d60,0.1263738
0xc0c900871fffb8a3e8373d040a16d2b179398b40,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0.0000000
0xbb25a43af4d4a9a11c8df7d41888ed9210337bbe,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x607f2d398d51cc0d2e87036c02b36c250a9f3909,0x74de5d4fcbf63e00296fd95d33236b9794016631,51.3265223
0xe39a874eefccd788061166c2c5ac2732926ef2ea,0xf0e3fdf48661cd10d56692f60bd4eccd01e9cf64,0.0199365
0x34dfdd769b0f59f6c9794eaf210fb1923336504b,0x89920ecc950dbe5f6bd764e79bdc1957448f1109,0.0099800
0x99c820e11d5ee26a55755f24f7b6cb55ea782136,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0000508
0xf9ed3cca3e56a7b72049e6e830c39fd842a2f8e6,0x0602f072cea9e66f9d294800a989970e7ddbec5d,0.0012708
0xf13b67366120f41a56e5b5e3de64689673964cef,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0000000
0xc78da355cbedc79fcd12b15863eba25b8a356b69,0x5cc6bfd99ec1c03e27b09cc23ef4a0c27a7749e6,0.0510761
0x6a751d189810037ae47c2d1f2921c27f9aa81182,0x503828976d22510aad0201ac7ec88293211d23da,0.0250287
0x8fff4da58703615c78bd551492ac803db87c2c69,0x575409f8d77c12b05fed8b455815f0e54797381c,0.0108478
0x6da074c23543144d865061efc6fd1bc72afce82d,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0471757
0x5e745aace240dffa2358c2b47f3eff4a3a85e12b,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,0.0000000
0xa1ab7a4aa264745912db261536291336f7e543ac,0x2d212951bdea0ba1102c23fbbdec43166004a114,0.0218236
